이제는 완연히 뒷방 늙은이 신세 된 홍준표가 그립다    …  정치판 양진호 찢점명의 엽기적인 행각을 보다 보니   홍준표는 거기 비하면 성인군자 수준 이라는 착각도 하게 된다 	2018-11-08 08:53	0	0	0.024132519294343926
‘마약 혐의’ 추가해 양진호 체포…심야 조사 거부 / SBS  	2018-11-08 08:41	0	0	0.043866215050669066
전교조와 민주노총이 사회적 약자가 아니란 민주당 정부.  아래 말은 <전교조를 법외 노조에서 직권 해제하면, 민주노총이 요구하는 ILO 핵심협약들 비준하면 혼란 가중되고, 경제 위기로 서민 피해볼 것>이란 말과 등치해도 똑같은 말.  웃으면서 뺨때리는 양진호와 뭔 차이냐? 	2018-11-08 08:35	10	3	0.02052098354942645
"이런 자가 어떻게 법망을 피해왔는지 그동안 무혐의 처리했던 검사 경찰  전관변호사 정치인들 싹 조사해라  "40 넘으면 얼굴에 나타난다.  짐승 눈빛 저 살기 봐라.."  …	2018-11-07 18:29	551	403	0.06446081811425657
해외 서버를 두고, 대포폰을 만들고, 노출 프로그램을 이용하는 등 양진호는 성범죄 동영상으로 돈을 벌기 위해 갖은 방법을 썼습니다.  다시 보기 :   후원하기 :    갑질 탐사보도는,  	2018-11-07 18:24	348	248	0.06798424082706604
양진호사건의 보도시기와 관련해서 이재명 물타기가 아닌가 의혹을 표하는 사람들이 있지만 사건을 취재한 박상규기자가 그런 머리를 쓸만한 사람이 아니고, 돈.조폭.마약.권력이 유착된 이 사건은 정운호게이트같이 오히려 아수라시티의 실체를 여는 단초가 될 것 같은 예감이다.   다들 쫄고 있나?	2018-11-07 14:07	598	596	0.031247662236708124
'양진호 폭행' 피해 교수 "최유정 변호사, 이름만 봐도 놀랍고 공포스러웠다"  … 최유정 이 사람 이렇게 연결이 되네...ㄷㄷㄷ 법조인들은 전관예우로 쉽게 엄청난 돈을 벌고 돈과 권력을 가진 범죄자는 쉽게 엄청난 돈으로 빠져나가고... 참 정의로운 사법시스템...	2018-11-07 13:04	653	305	0.020901125927345828
 개인의 도덕성 문제로 제한되어선 안됩니다. 그가 소유하고 있는 사업 전체에 대한 불법행위를 철저히 수사해야 합니다.  에 대한 수사를 촉구하는 내용의 국민청원에 20만명이 넘는 시민들이 서명에 동참했습니다. 수사기관이 이를 엄중히 수사해 가도록 촉구합니다. 	2018-11-06 18:31	113	63	0.042924241645470824
하나마나한 소리라 안 하려 했는데, 위디스크 사태의 고발자가 양진호에게 따귀를 맞고 '인권을 이렇게 짓밟아도 되나' 싶었다고 진술한 대목에서 가슴이 콱 막혔었다. 인권에 대해 알고 있던 자들이 여성들의 인권을 짓밟으며 돈을 벌어왔다는 거, 제가 맞고 나서야 인권을 입에 올렸다는 게 참담했다	2018-11-06 14:44	9700	1900	0.029132731334206956
그 동안 경찰은 수사관이 없어서 수사하기 어렵다고 징징댔으면서 양진호 갑질 사태가 터진 후 수사인력을 14명이나 늘렸습니다. 사건의 크기만 따졌을 때 웹하드 카르텔이 훨씬 크고 깊습니다. 경찰은 더 이상 조직적 성폭력 온상인 웹하드 카르텔을 사소하게 여기지 마십시오.	2018-11-06 13:43	699	148	0.026288314247467935
이 표에 있는 김경욱이라는 사람은 송곳의 실제 모델이자 전 이랜드노조 위원장이었습니다. 이랜드 사퇴 이후 그는 양진호의 측근으로 생활하며 위디스크와 파일노리의 법적분쟁까지 처리했습니다. 	2018-11-06 13:40	835	121	0.041758591150517214
문재인이 정현백 자르고 진선미 장관 꽂고... 정작 진선미는 리벤지 포르노 처벌법 발의 했는데 양진호 김경욱 커넥션에 문재인 인재 영입 거론되던 김경욱 ㅋㅋㅋㅋㅋㅋㅋㅋ 진선미가 지금 주춤한 거 너무 이해가잖아. 첨엔 눈치 보고 충성한다 생각했는데 애초에 목적이 이런 거 덮으려는 건가.	2018-11-06 13:39	133	36	-0.0014843050949263697
오늘 양진호 개인이 아닌 웹하드 카르텔 전체의 전면 수사를 요구하는 기자회견을 진행했습니다. 좌우할 것 없이 정치계, 사법부 얽혀있는 사람이 한 둘이 아닐 것으로 예상됩니다. 강력 수사가 필요합니다. 	2018-11-06 13:38	2400	676	0.03526677357475747
<송곳>의 실제모델이자 웹하드카르텔의 핵 "뮤레카" 김경욱 이사가 진보, 언론사, 법조계, 정치권 인맥을 활용해 불법음란물 유통을 비호했다는 한국사이버성폭력대응센터의 주장과 구속 촉구. 정치권 유착에 대해서는 추가 폭로 예고.      … 	2018-11-06 13:06	1700	248	0.0753589820791125
경향. 왜 디지털 성범죄 영상을 '야동, 음란물'로 얘기하나요? 양진호 폭행 영상은 '액션물'이라고 안 하잖아요? 말 똑바로 해서 기사 쓰세요. 알겠어요? 	2018-11-06 11:34	3300	482	0.01991179246474379
＂리벤지 포르노가 사내 복지? 양진호 직원들도 공범들＂  …	2018-11-06 09:59	2200	263	0.0038140397233977475
사람들은 불법촬영영상 유출로 죽어간 여성들을 외면했고 웹하드 카르텔 형성에 일조한 남직원 폭행 영상에는 경악을 금치 못했다. 개돼지의 모습이다. 양진호가 싸이코패스라고? 210억 매출 올려준 한남, 제 발로 들어가 일한 위디스크 직원, 방치한 국가 모두가 싸이코패스다. 소비하고 방관한 너도. 	2018-11-06 02:57	189	47	0.031477268112173266
제가 이번 위디스크 사건을 보면서 느낀 점이 이것입니다. 양진호가 아무리 괴물인들, 어떻게 그의 주변인, 회사 직원, 폭행 피해자들, 이를 알게된 공무원이나 경찰들 중 아무도 지금까지 문제제기를 안했지? 했다해도 왜 공론화가 안되었지? 궁금했어요. 	2018-11-05 23:18	831	224	0.012350117856156298
오늘뉴공 김어준은 양진호 회장 이야기 하면서 분당 경찰서와 수원지검 성남지청이 왜 양진호 회장 관련 사건들 무혐의 처리했는지 대형로펌 관련 있나 연신 이상하다며 말하는데 이재명 선거법 위반 3년 묵히고 그간 형 정신병원 입원시도 혐의등등 다 똑같이 처리한곳이 거기인데 그건 안이상해?	2018-11-05 20:03	696	528	0.026830840167101352
<그것이 알고 싶다>에서는 양진호 회장이 운영하던 웹하드 업체(위디스크, 파일노리)로 인해 디지털성폭력(몰카)영상이 유통돼 피해를 입으신 분들의 제보를 기다립니다.  02-2113-5500 sbs21135500.com 카카오톡 플러스친구 : SBS 그것이 알고싶다	2018-11-05 18:16	3300	712	0.0193661312673469
허재현이랑 양진호 어디서 마약 받았는지 출처 조사 좀 해라. 공급책을 잡아야지. 한 사람만 잡음 끝? 성남지청 지켜보고 있다.	2018-11-07 22:29	348	219	0.05515340428255941
성남지청장은 검사장 승진후보 1순위라서 특히나 국민적 관심이 집중되는 사안은 원리원칙대로 사건처리할 수밖에 없음. 양진호든 이재명이든...	2018-11-07 20:12	151	176	0.0433020237196354
양회장 최유정 변호사  저년 가족들도 입에 자갈을 물려라!	2018-11-07 19:26	62	26	0.032993622347298
72년생 양진호가 녹즙기를 판매하는 영업사원 하다가 2003년 이지원 대표가 되기까지 뭘했는지 그것이 알고싶으니 취재 좀 해라.	2018-11-07 16:56	336	236	0.016870604162722486
양진호 경기남부경찰청 압송 도망 다니면서 회사 정리하고 다녔네.사람들 폭행할 때는 쒼나더니 수갑차고 압송 되니까 잘못했다 씨불룸아 뒈질때까정 콩밥 쳐 먹어라 점낙지 모습을 보는 것 같당 ㅋ 쎈 척 하면서 수갑차면 찌질이 되는 걸ㅋㅋㅋㅋ 	2018-11-07 15:20	234	148	-0.028965078041841945
김용민 정치쇼는 김어준 뉴스공장과 함께 잘 듣는 방송인데 오늘은 삼변 들다가 패스했다. 이정렬 역시 비열했다. 방송에서 양진호 이야기 하다가 혜경궁김씨 같은 사람 하는 순간 정말 인성이 빵꾸난 사람이구나. 왜 이정렬이 거기에 있는지. 당분간 안 듣어야겠다.	2018-11-07 14:55	40	42	-0.0047924081969480834
경찰에 체포된 '위디스크' 양진호 회장. 권력과 금력으로 범행을 은폐해 왔던 추악한 민낯.  타인의 피해에 침묵하고, 자신이 폭행 당한 후에야 진실을 알린 피해자 회사 임직원 모두 범행 묵인 은폐에 동조한 공범자들!   …	2018-11-07 14:31	581	467	0.04720368614640204
삼변시대  이정렬변호사 "양진호 교수폭행사건은  2013년 수사받았던게 작년. 첨 문제됐던 갑질폭행은 2015년. 왜 지금 보도되는지 의문 뉴스타파 보도당시 반추해 복귀해보면 이재명지사 경찰수사결과 끝나고 기소의견으로 송치된때다 예전 혜경궁사건 터지고 드루킹사건 한겨레 보도하던 기시감든다"	2018-11-07 13:00	663	522	0.03964962615941404
"김경욱 전 이랜드 노조위원장은 2009년 한국네트워크기술원에 입사해 양 회장의 눈에 들어 2013년에는 뮤레카 법무이사로 승진했고, 현재 한국인터넷기술원의 임원으로 있다. 한국인터넷기술원은 위디스크와 파일노리 지분을 100% 소유하고 있다”  …  이건 또 뭔가~	2018-11-07 02:43	155	64	0.05042215480513706
위디스크 직원들 = 양진호 = 다 가해자 	2018-11-06 21:30	7	4	0.07138441522238559
"진보진영 활동 경험을 활용해 웹하드 업체의 불법성을 보호해왔다"	2018-11-06 21:08	152	30	0.10728005885934652
한남들아 니들이 양진호 욕할 자격이 있다고 생각하지? 성범죄 영상물 때문에 여자들 자살할때 그거 다운받아서 양진호 주머니에 2천억 넣어준게 다 누구다? 죄다 양진호 손잡고 같이 한강에 던져져야할 것들이 양심있는척 누굴 욕하고 있냐?	2018-11-06 17:18	374	96	-0.002003350605718722
(...) "강호순 역시 잔혹하게 개들을 살해한 경험이 있다. (...) 그는 “개를 많이 잡다 보니 사람을 죽이는 것도 아무렇지 않게 느끼게 됐고 살인욕구를 자제할 수 없었다”고 밝히기도 했다."  …	2018-11-06 09:53	1300	189	0.04221225771707455
김어준도 양진호 사건 다뤘는데 포인트가 경찰과 유착 의심이네 역시나.. 털보야 그거 국제파  유착이랑 거의 같은 상황인데 그건 왜 관심 안뒀냐?  아무래도 분당경찰서 성남지청 유착한 정황 가지고 협박 하는거 같단말야	2018-11-05 22:27	194	190	0.00935124893959045
안녕하세요. DSO입니다. 디지털 성폭력을 장려한 위디스크 양진호 회장으로 대표되는 웹하드 업계를 규탄하고 웹하드 카르텔에 대한 정부의 대책을 촉구하는 성명문을 발표합니다. 	2018-11-05 18:00	1300	268	0.10779158424564013
분당서 정상인가? 장자연 부실 압색으로   조폭들과 놀아났다고 그러더니사패 양진호의 교수폭행을 덮어버린 정황도 나왔네. 이재명 수사과정도 별별의혹이 난무하더니. 분당서가 아수라 본진이였네. 그럼에도 성위혹에 태극기부대원이 서장으로 있다니 적폐본산이 거기 있었네.	2018-11-05 10:45	107	86	0.05242732462668357
드디어 이런 기사가 떴고 현재 다음 메인에 걸려있음  …	2018-11-05 10:25	4800	565	0.035607810788997274
양진호에게 극도로 분노하는 한국인들은 왜 김정은에게는 분노하지 않는가? 완전히 집단적으로 미친 것 아닌가? 	2018-11-05 08:14	42	26	0.028610972856390176
양진호로 인해 다시 불거진 '기업내 갑질' 이 기업내 갑질이 끊이질 않는 건 "갑을 처벌할 규정이 없다"는 것!!  그래서 국회에 '근로기준법 개정안'이 발의됐지만 또 정치모리배들의 방해로 휴면상태  이젠 누가 방해하는지 말 안해도 아시겠지요?  바로 자유당 이완영과 장제원! 인간들이 아닙니다!!	2018-11-04 22:08	213	231	0.010986788134700576
여성이 성폭행 당하는 동영상 그걸 유포시켜 돈을 번 양진호 그 희생자가 자살을 하면 유작이란 이름을 붙여  더 비싼 값에 팔아먹었다	2018-11-04 19:47	65	21	0.022421339289967167
뉴스타파 끈질긴 취재로 악마의 실체가 밝혀진 양진호가 체포됐다. 고급외제차 재벌이 아닌 수갑차림의 영락없는 잡범이다. 적용된 혐의도 다채롭다. 정보통신망에 관한 법률, 성폭력범죄 특례법, 폭행상해, 강요, 동물보호법, 마약류관리법이다. 이번에도 솜방망이로 끝나면 국민들이 분노할 것이다. 	2018-11-07 19:58	89	69	0.027635951506638733
마약 공급처를 밝혀라 국제파냐	2018-11-07 18:24	5	5	0.1419610184006823
11월 7일(수) 2부 방송(19:05~19:50)  [수요국회] 더불어민주당 박주민 최고위원 [시사위키] 국민연금 개정안 재검토/박용진 삼성바이오 내부문건 공개｜김민하 기자 [빅브라더] 양진호 회장 사건, 여론은 어디에 주목했나｜배종찬x최재원 	2018-11-07 17:51	4	7	0.04587300149531916
[속보] 경찰, 양진호 회장 경기도 분당에서 '전격 체포' 	2018-11-07 15:07	263	100	0.014609122344932158
양진호 캐면 성남 국제파 나오고 성남시 나오고 성남시 나오면 이재명이 뒤에 있는거고...	2018-11-07 14:58	5	18	-0.0018218101571534219
경찰이 분당의 한 오피스텔 주차장에서 양진호 회장을 전격 체포했습니다. 체포영장에는 폭행과 강요 등 혐의 외에 마약 투약 혐의도 포함된 것으로 확인됐습니다.  	2018-11-07 14:55	83	41	0.04705008719506808
[속보] 경찰 "양진호 회장 마약 혐의 포함"…체포영장에 적시	2018-11-07 13:49	549	143	-0.004102990620277174
같은 범죄혐의자 신분의 양진호가 공중파 TV 황금시간대 메인뉴스에 무려 8분 바라보는 롱타임 이너뷰 형식으로 개뻥 섞어 셀프 쉴드치고 다음날 아침 뉴스에서 또다시 그걸 친절하게? 정리해 방송해줬다면? 최소한 반론 기회는 줘야 그나마 상식적 아이가? 최승호-박성재씨 	2018-11-07 13:02	4	3	0.015205994828884704
돈 받아 쳐묵은 떡검들이 떡값을 제대루 했구만 ㅋ ㅋ ㅋ 돈을 많아 받았나 봐 떡검들이 양진호가 룸싸롱 댈구가가 떡두 쳐준갑다 ~~~!!! 양진호 피해교수 ＂녹취, 지문, 가래침 증거 검찰서 묵살, 왜?＂ 	2018-11-07 09:40	141	92	0.01358373667076242
"죽어서도 성관계"..양진호 '리벤지 포르노' 어떻게 진화했나 | 다음 뉴스  …  댓글 보니 혈압이.... ㅅㅂ 니가 야동볼 자유가 왜 타인 위에 있냐 	2018-11-06 21:41	43	9	-0.0015585601023984388
양진호 개인의 인성문제를 넘어서 몰카사업을 벌인 핵심 인물들이 다 수사 받기를 원한다. 그게 노동운동가이든 진보 핵심 인물이든 관계없이, 스스로 목숨을 끊은 여성 피해자의 몰카를 '유작' 마케팅한 짐승들의 실체가 다 드러나길.	2018-11-06 16:41	425	119	0.08710296210911223
양진호에게 죽도록 맞은 교수가 2017년 그 놈을 고발하죠.  자신을 때린 놈들 다섯과 함께.  분당서는 단 한차례씩만 소환하고  끝냈습니다.  김혜경님은 당일 1,2차 조사 재소환해서 3차 조사, 10시간 동안 문재인, 노무현 욕한 자신의 것도  아닌 계정 때문에.  부작위증명... 미칠 노릇이지요.	2018-11-06 14:31	21	19	0.03569219559948211
지금 웹하드 카르텔 진영에서 지키고자 하는 것은 양진호인가, 뮤레카인가? 이것만 보더라도 진짜 핵심은 어딘지 알 수 있습니다.  우리는 양진호를 넘어 웹하드 카르텔 전체를 타겟으로 삼아야 합니다.	2018-11-06 13:48	352	76	0.01118581093077268
지금은 마치 언론에서 직원이 갑질의 피해자인 것처럼 보도되고 있는데요. 그 사람들은 여성폭력의 가해자이자 공범자이지 대중들의 동정과 공감을 받을 위치가 아닙니다.    "리벤지 포르노가 사내 복지? 양진호 직원들도 공범들＂  …	2018-11-06 09:03	1600	175	0.01754419047953742
양진호 회장이 갑질을 할 수 있는 위력은 번 돈에서 나왔다.  디지털 성범죄는 그대로 두면서 갑질만 해결할 수는 없다.  [직설]두려워 말라, 그들은 그저 세상을 바꾸고 있을 뿐   	2018-11-05 21:09	79	39	0.004304552077895382
내가 볼 땐 양진호 이거 화우 작품이야ㅋ  좌우적폐들의 적대적 공생관계가 어떻게 작동하고 균형을 이루는지 보여주는 사례ㅋ 검경과 민주당 정치인 연루자들에게 압박 카드로 사용하는 모양인데 거꾸로 생각하면 이재명 의혹들이 걍 덮였다면 양진호건도 터져나오지 않았을 거라는 거 	2018-11-05 20:40	46	20	0.029886769769759253
＂양진호, 내게 자살하라 협박···전화 피하니 가족들 찾아＂   판검사 친구가 많으니 ,, 또. 솜방망이 처벌, 아니면 유전무죄, 먼저 검찰 경찰 판사 돈쳐먹은 개들부터 때려 죽여야 한다.  	2018-11-05 00:41	4	3	0.0004560880091982387
현 분당서장 유현철이  태극기부대 명예회장이라고... 그렇다고 꼭 나쁜놈일까. 설마.  양진호 교수폭행 사건 덮어준 것도 분당서였다고... 덮은게 아니라 <수사미진>이었겠지. 설마.  장자연 통화기록 분실(?)도  분당경찰서라고...분실경찰서. 에이~ 그럴수도 있는거지 뭘~	2018-11-04 23:09	117	98	0.002052700235362486
분당경찰서가 양진호 사무실을 압수수색 할때는 1시간 전 연락을 주셨다고.  이재명 도지사를 압수수색 할때는  이른 아침 시간 40명이 들이닥쳐 자택과 신체 압수수색을 했다.  핸드폰 하나를 가져가기 위해서.  이런 분당 경찰서에 대해 민주당은 아무 말도 없다.  이이제이. 차도살인	2018-11-04 19:40	215	222	0.04391010815650632
자댕이 좀 팼다고 긴급체포ㅋ  헤드라인도 폭행 및 엽기행각에만 초점이 가있음.   <불법촬영물 유통 방치> <웹하드 카르텔> 등 여성의 피해는 양진호를 보다 악인으로 묘사하기 위한 수사어구 정도고 ㅋㅋㅋㅋ 이 개잡놈들아 	2018-11-07 17:18	4	1	0.017941050101846146
 잘못인정, 진심으로 사과... 그렇다면, 구치소에서 죄값을 치루길...  잘못인정, 진심으로 사과... 그렇다면, 탁현민 청와대 행정관 공직에서 어서 물러나길..    …	2018-11-07 16:06	9	6	0.10110677201632803
뉴스타파와 셜록의 보도 9일만에 양진호 회장이 경찰에 체포됐습니다. 양회장이 불법 영상 유통을 사실상 지시했고, 증거인멸을 위해 대포폰을 사용해왔다는 측근의 증언을 확보했습니다.  <양진호 전 측근 육성증언 "대포폰 사용, 증거 인멸했다">	2018-11-07 15:29	498	375	0.06741585048400266
양진호 체포영장에 마약 혐의도 포함. 성남지청 은수미, 이재명, 양진호 사건에 일복 터져 '비명'. 이재명의 조폭 연루 마약스캔들 이거 검찰이 '핀셋 수사'하면 어마어마 할 것으로 보이는데 이놈도 ●털 뽑아 조사해야 함! 	2018-11-07 14:32	38	30	0.014911533735204398
경찰, 양진호 회장 전격 체포…폭행·강요 등 혐의(종합) 출처 : 연합뉴스 | 네이버   	2018-11-07 14:03	1	2	-0.08386611506104885
  경찰, '폭행·엽기행각' 양진호 회장 체포 	2018-11-07 12:59	0	0	-1.0
예전에 문이 일본야동 트윗 날린게 우연한 실수가 아니었을 수도...  양진호의 야동유통 카르텔에 진보 운동권 연놈들이 깊숙히 개입되어 있다고 한다.  건실한 국내기업은 죽이는 정책쓰고 야동팔아서 벌은 돈을 정치자금 받았는가?  저 죄를 어찌 다 받으려는지..	2018-11-07 10:49	23	20	0.0564261149818535
박지민이라는 mbc전계약직 아나운서가 양진호랑 최승호 사장이랑 다를게 없단 식으로 발언! 다른 아나운서들이 억울하게 잘려나간 틈을 비집고 들어가 몇 년간 잘 해먹은 그야말로 친일파 같은 인간인데 그걸 반성도 안하고 누굴 비난? 이런것들에겐 일말의 동정도 필요없다!	2018-11-07 09:37	35	38	0.024740696403344895
 양진호 폭행 피해 교수님을 지켜주세요.. 재충전하셨으니 앞으로 충전만땅 김현정님 활약 기대하며 오늘은 TV로 라디오 보고 있습니다..ㅎ 항상 응원합니다.. 	2018-11-07 08:44	0	0	0.062425744586152646
여성피해자, 직원 등 타인의 고통을 팔아서 제 잇속을 챙긴 '괴물' 양진호.. 알고 보니 1천억원대 자산가로 성장   '사이버 카르텔'을 전면 수사하고, 범죄수익은 모두 환수해야!	2018-11-07 07:41	9	4	0.047144263526107726
"양진호 '웹하드 카르텔' 핵심엔 '송곳' 모델 김경욱 등 진보 연루"     양진호를 성공시킨 좌파무리들을 이번기회에 완전히 까발려야한다  정치권 실세의 비호없이 이렇게 클수도 개갑질 오만할수도없었을것  "좌레카" 좌파비리 폭발인가? 	2018-11-06 23:44	7	2	0.0908418867036409
<김경욱 전 위원장은 2009년 한국네트워크기술원에 입사해 양진호 회장의 눈에 들어 2013년에는 뮤레카 법무이사로 승진했고, 현재 한국미래기술원의 모회사인 한국인터넷기술원의 임원으로 있다>  “송곳”이오? 그게 어떻게 “무기”가 되었는지 보이십니까?	2018-11-06 12:31	264	45	0.08938580022559081
<한국사이버성폭력대응센터: 지금은 마치 언론에서 직원이 갑질의 피해자인 것처럼 보도되고 있는데요. 그 사람들은 여성폭력의 가해자이자 공범자이지 대중들의 동정과 공감을 받을 위치가 아닙니다.>   …	2018-11-06 12:26	716	91	0.023121137674765913
양진호와 결탁된 상태라면 그자체가 적폐청산대상이네요. 지금 청소중인거 맞어? 	2018-11-06 05:08	18	14	0.04111028229034405
하여간 씨발 당꼬라지 돌아가는 거 보면 503 적폐때나 지금이나 뭐가 달라진지 항개도 모르것어. 걍 씨발 모조리 집합 시켜놓고 양진호 개샛희 풀어 한따까리 하고싶네. 썅.  ㅋㅋㅋ 	2018-11-05 11:34	7	7	0.015052025198275873
경찰이  이재명을 패대기쳤다면 사태의 심각성을 인지했다는것이고   경찰서장및 담당경찰들에게 고발을 날렸다는건 양진호건처럼 뭔가 경찰들을에게 타격을 줄만한 이슈거리가 분명히 존재하는것 같은디...  우린 이재명뿐만아니라  완전히 청소.. 	2018-11-05 06:56	46	42	0.07851002493137407
